baseMean	logFC	lfcSE	stat	P.Value	adj.P.Val	ensGene	entGene	geneSym	AveExpr
277.870487529967	-0.864107967605185	0.0563450471830019	-15.3360057504019	4.39413833452043e-53	1.24845093702586e-52	ENSG00000001617	6405	SEMA3F	8.12345145383963
7.15958286081125	1.13716863040483	0.347754285987844	3.27003483846228	0.00107534239713423	0.00135187964295053	ENSG00000001626	1080	CFTR	3.02849539974314
372.903687384415	0.0378679972978466	0.0485267415950901	0.780353183690331	0.435183016334912	0.45764284874311	ENSG00000001629	54467	ANKIB1	8.54652288869206
119.034896382194	-0.198705968628862	0.086766651688638	-2.29011912712638	0.0220144118720408	0.0257614482260944	ENSG00000001630	1595	CYP51A1	6.90731007493132
34.9719256491825	-0.177677180674673	0.158734260438518	-1.11933731372057	0.262996262889362	0.283016158499817	ENSG00000001631	889	KRIT1	5.16879948678116
116.347599042512	-0.00805114791533773	0.0866397179027084	-0.0929267558832396	0.92596174959206	0.930878262878881	ENSG00000002016	5893	RAD52	6.87464451408236
195.210934420429	1.09814501594716	0.0679821722738604	16.153426394252	1.07425066167416e-58	3.20847180075703e-58	ENSG00000002330	572	BAD	7.6162616319158
304.001812092959	-0.578672446104611	0.0562451064920358	-10.2884051999537	7.94818655966127e-25	1.62997312543327e-24	ENSG00000002549	51056	LAP3	8.25267400389208
127.453642906144	4.4940668413084	0.160174842629323	28.0572577287221	3.25782718641586e-173	1.84467896230825e-172	ENSG00000002587	9957	HS3ST1	7.00510399498507
3.6254908885255	-2.60840161066246	0.66355462646791	-3.93095233853909	8.46100455094556e-05	0.00011145746379611	ENSG00000002726	26	AOC1	2.20960648235553
5.42810587616594	2.35364229464862	0.46897225911899	5.01872391998233	5.20158392046705e-07	7.40803673460025e-07	ENSG00000002745	51384	WNT16	2.68439369157704
287.333879921282	4.92706892639066	0.122065522606097	40.3641324855522	0	0	ENSG00000002746	23072	HECW1	8.17159655668955
13.6340440232422	-1.18225564332531	0.264972754949589	-4.46180077476357	8.12737694826894e-06	1.10993134739671e-05	ENSG00000002822	8379	MAD1L1	3.87125659888653
1410.25203082793	-0.905898639314139	0.0261439190323582	-34.6504530630206	4.39732945749087e-263	3.36204168276673e-262	ENSG00000002834	3927	LASP1	10.4627599417371
151.576907858966	0.485246413358465	0.0726932898675357	6.67525729324808	2.46798789576771e-11	3.93230560056559e-11	ENSG00000002919	29916	SNX11	7.2533928201104
67.7695193439246	4.72210729943057	0.236787208698065	19.942408736495	1.7445843301506e-88	6.45258791645472e-88	ENSG00000002933	55365	TMEM176A	6.10369735697654
434.911555938675	-1.20288491471504	0.0482521229343778	-24.9291604506386	3.59378187864623e-137	1.72581414753684e-136	ENSG00000003056	4074	M6PR	8.76789163956536
77.4500747846967	-0.710570085394848	0.111273169322116	-6.38581690198717	1.70484890728657e-10	2.66645711311361e-10	ENSG00000003096	90293	KLHL13	6.29370291737022
363.218773239716	4.1554721713232	0.0870376302160743	47.7433974363397	0	0	ENSG00000003137	56603	CYP26B1	8.50866147607031
138.531411362202	1.88209692885936	0.0853410046917926	22.0538407727506	8.77511546002016e-108	3.64031193049729e-107	ENSG00000003147	3382	ICA1	7.12444612842562
581.998133711473	1.00574002006133	0.0404107517974529	24.8879314372152	1.00523837353446e-136	4.81913850140234e-136	ENSG00000003249	79007	DBNDD1	9.18734745486514
528.181989750731	2.22413346449558	0.0473907329298848	46.9318224680385	0	0	ENSG00000003393	57679	ALS2	9.04762015135454
56.4235468022278	-2.38543766983309	0.16239101744841	-14.6894680956779	7.53025661887788e-49	2.05261006607427e-48	ENSG00000003400	843	CASP10	5.84357053716976
329.906242996622	0.75944316784407	0.0530411882490954	14.317989338352	1.68940602722778e-46	4.49947541723017e-46	ENSG00000003402	8837	CFLAR	8.37027870008732
150.646438007846	-4.81005362856578	0.191026537567331	-25.1800283343898	6.6298754649377e-140	3.22610544209256e-139	ENSG00000003436	7035	TFPI	7.24456780096616
79.0318366988041	-0.469420641584178	0.106858788536815	-4.39290626453672	1.11845358539088e-05	1.52151944517815e-05	ENSG00000003509	55471	NDUFAF7	6.32250211377056
613.213707287686	0.444784871245747	0.0380837484301654	11.6791253377108	1.62963748724633e-31	3.66537924420554e-31	ENSG00000003756	10181	RBM5	9.26259689879204
69.9521865193443	4.47740394003189	0.215246724454855	20.8012639977291	4.21552425801154e-96	1.63563894247646e-95	ENSG00000003987	9108	MTMR7	6.14877523910284
483.453731830182	-1.99936399124194	0.0514084613541557	-38.8917298549009	0	0	ENSG00000003989	6542	SLC7A2	8.92021507616514
945.630396458063	0.475212335756089	0.029886415597727	15.9006132469171	6.27474965945e-57	1.84755908634269e-56	ENSG00000004059	381	ARF5	9.88665743777033
135.457477681573	1.55187376502489	0.0895521956709068	17.3292653898497	2.82919155238683e-67	9.01905161734212e-67	ENSG00000004139	23098	SARM1	7.09230764425144
864.851637110753	-0.326271647479014	0.0309759629229551	-10.5330590784387	6.08250525767242e-26	1.26851851605245e-25	ENSG00000004142	26073	POLDIP2	9.75797603142244
1247.49941295125	-0.561443622003467	0.0271048734068247	-20.713751862132	2.60366301517419e-95	1.00536951119845e-94	ENSG00000004399	23129	PLXND1	10.2859794275682
573.781627725213	-1.92713841317956	0.0479743958374272	-40.170144501874	0	0	ENSG00000004455	204	AK2	9.16687013811602
81.9376747400523	-1.90091785615901	0.121687997821126	-15.6212435917734	5.21779300828619e-55	1.51047981416648e-54	ENSG00000004468	952	CD38	6.37395569496436
1509.92456542335	-0.556842112829187	0.0254719387298834	-21.8610023655524	6.10879977436769e-106	2.50704785674306e-105	ENSG00000004478	2288	FKBP4	10.5612159188205
895.691493672183	-1.47965913455494	0.0368096856097812	-40.197548825621	0	0	ENSG00000004487	23028	KDM1A	9.80846790166917
554.305195114822	-0.217295202045878	0.0405229721518732	-5.36227207697138	8.21816304626293e-08	1.20086945449685e-07	ENSG00000004534	10180	RBM6	9.11713708278942
935.26212985084	3.59676500139314	0.0469743800824429	76.5686528503537	0	0	ENSG00000004660	84254	CAMKK1	9.87076869446739
127.074580585577	-2.25586702584637	0.106467446520781	-21.1883265689672	1.22369612188487e-99	4.85416745524528e-99	ENSG00000004700	5965	RECQL	7.00084035708468
121.639035712969	1.11510135490555	0.0864453309335527	12.8994977850532	4.53040006646005e-38	1.09923357120113e-37	ENSG00000004766	55610	VPS50	6.93827444829643
177.371829619641	-0.376437883221932	0.0721769349468595	-5.21548723978215	1.83334681180184e-07	2.64863915686496e-07	ENSG00000004776	126393	HSPB6	7.47874397724636
663.29068709999	1.43343069573778	0.0387714535097877	36.9712911427454	3.31379849689095e-299	2.82166844219855e-298	ENSG00000004777	115703	ARHGAP33	9.37567087873773
475.589532461368	-0.386707107731869	0.0435005753742167	-8.88970098453168	6.12735769106429e-19	1.14141172288442e-18	ENSG00000004779	4706	NDUFAB1	8.896603455126
193.614066582241	0.674209787525622	0.0748204587350839	9.01103520245433	2.04120485829155e-19	3.8337430970877e-19	ENSG00000004799	5166	PDK4	7.60447218075199
24.3459002272219	0.359595239837624	0.179575335767789	2.00247566460141	0.045233597840412	0.0517749869045498	ENSG00000004838	51364	ZMYND10	4.66368050088554
11.9324170445906	-5.921738516723	0.788574753704687	-7.50941935295665	5.93901921790337e-14	1.00510608457256e-13	ENSG00000004846	340273	ABCB5	3.69292003224449
64.8474573735507	5.48280505985491	0.304884113625965	17.9832428611917	2.63613661291684e-72	8.73579902935332e-72	ENSG00000004848	170302	ARX	6.04105582837764
207.450367317266	-2.21879234892312	0.0803135746140238	-27.6266167903288	5.33047839413305e-168	2.96155263499954e-167	ENSG00000004864	10165	SLC25A13	7.70356010414377
174.820402204488	-0.138054066749445	0.0674768159905564	-2.04594814860212	0.0407614724343224	0.0468310882928183	ENSG00000004866	7982	ST7	7.45795868034365
201.784751031554	-0.39273114141023	0.0640685035107761	-6.12986287941272	8.79548443063557e-10	1.35181236903174e-09	ENSG00000004897	996	CDC27	7.66380535869242
9.94378201827879	-1.15866901641952	0.326664354036498	-3.54697107934237	0.000389687366856222	0.000500123520098567	ENSG00000004939	6521	SLC4A1	3.4520394944526
3.14661005464768	-2.38255753337422	0.674854555989351	-3.53047558504119	0.0004148132978162	0.000532045888377286	ENSG00000004948	799	CALCR	2.05193238322719
145.21855759234	-0.794258096928791	0.0797815897659254	-9.95540574284241	2.38846578714252e-23	4.78573566933871e-23	ENSG00000004961	3052	HCCS	7.19198261493237
512.041165205841	-0.627370092181713	0.0464681446135486	-13.501079016587	1.54102493289016e-41	3.88390833744124e-41	ENSG00000004975	1856	DVL2	9.0029307786785
21.8314197367086	0.0281506911884104	0.193849198297025	0.145219538877207	0.884537539664284	0.892428576271275	ENSG00000005001	64063	PRSS22	4.51294866901082
1829.00013080559	0.312926576299013	0.0223254884349831	14.0165612595812	1.23453156507899e-44	3.21184057482569e-44	ENSG00000005007	5976	UPF1	10.837628036293
118.804025005451	-0.130920315997554	0.0837186683046221	-1.56381269134839	0.11786156293225	0.13050037433283	ENSG00000005020	8935	SKAP2	6.90453256833429
1515.52864098139	-1.4316321105265	0.0292562218943818	-48.9342785167151	0	0	ENSG00000005022	292	SLC25A5	10.5665570294502
47.3330589963894	-2.22795851084597	0.168714081192587	-13.2055279268762	8.15261305659286e-40	2.01495574386398e-39	ENSG00000005059	55013	MCUB	5.59493840062471
18.4683173088213	-6.97626158370078	0.782709496000224	-8.91296402988675	4.96861051733602e-19	9.27609747702519e-19	ENSG00000005073	3207	HOXA11	4.28305628890306
182.302863224407	-0.580324707431271	0.0692447809827306	-8.38077179529244	5.25817608724838e-17	9.4674137457231e-17	ENSG00000005075	5439	POLR2J	7.51808551099017
339.340832899677	-1.07140342535597	0.0530442144048315	-20.1983088519148	1.01307634608926e-90	3.79954362518363e-90	ENSG00000005100	56919	DHX33	8.4108364409538
4.13111615670161	-4.3456220867896	0.821458832917828	-5.29012765174601	1.22231020445843e-07	1.77684172319953e-07	ENSG00000005102	4222	MEOX1	2.35927268520592
45.9099532139331	2.45852343199237	0.163993133952576	14.9916241780179	8.32912170897756e-51	2.31645535431558e-50	ENSG00000005108	221981	THSD7A	5.551822156837
296.081047469934	-0.775457945874547	0.0587217383552797	-13.2056367470399	8.14083955486185e-40	2.01234102008181e-39	ENSG00000005156	3980	LIG3	8.21471275996557
124.01665867289	-0.503660764750414	0.082281468619821	-6.1211931823624	9.28772175860632e-10	1.42668550003897e-09	ENSG00000005175	79657	RPAP3	6.9659765389297
174.463032950121	-6.90245228965015	0.352564580369456	-19.5778381436303	2.38948525055146e-85	8.67037380642608e-85	ENSG00000005187	6296	ACSM3	7.45502330123203
58.3461495841442	-1.89930639038317	0.142542559903963	-13.3244863264896	1.6677672159373e-40	4.15364252967182e-40	ENSG00000005189	81691	REXO5	5.8910825248209
235.895884270765	-0.571242829817254	0.059908495438621	-9.53525582031214	1.49516473446573e-21	2.90633532592941e-21	ENSG00000005194	57019	CIAPIN1	7.8881093237951
771.990012877428	0.0708211197418696	0.0346386539811574	2.04456904648762	0.0408973637557211	0.0469808082792049	ENSG00000005206	56928	SPPL2B	9.59430596425436
248.515926520805	1.24990452207654	0.0641485057625808	19.484546167023	1.48490121205451e-84	5.36608842469023e-84	ENSG00000005238	80256	FAM214B	7.96298809503368
64.9562869097578	-1.72992324866756	0.133796340940931	-12.9295258487771	3.06704453486607e-38	7.45783080187995e-38	ENSG00000005243	51226	COPZ2	6.04343827765817
253.131868790653	0.938792461738273	0.060169145206162	15.6025560695871	6.99369913423376e-55	2.02076173029789e-54	ENSG00000005249	5577	PRKAR2B	7.98943349418331
173.814179178612	0.0565017492631369	0.0715004583588821	0.790229189574391	0.429393932001097	0.451836964415541	ENSG00000005302	10943	MSL3	7.44967839635833
1266.47976796488	0.727591510094951	0.027161255092352	26.7878456875811	4.47711134776269e-158	2.38897413936507e-157	ENSG00000005339	1387	CREBBP	10.3077470031809
928.917377156049	4.23238587939662	0.056015530910304	75.557364370496	0	0	ENSG00000005379	9256	TSPOAP1	9.86095872872389
10.1725536377008	4.17073217142604	0.5205924769948	8.01151064552879	1.13307925004033e-15	1.98828683145159e-15	ENSG00000005381	4353	MPO	3.48188706579251
1.48331783439144	1.65649481452469	0.823207820646578	2.01224377730476	0.044194245840842	0.0506231552351321	ENSG00000005421	5444	PON1	1.31226892069939
53.4439855746523	-0.997086760205893	0.13041771100918	-7.64533246665944	2.08406137570544e-14	3.56135465389031e-14	ENSG00000005436	6936	GCFC2	5.76670077815685
351.302806281667	-1.23322231685913	0.0563262663348042	-21.8942670463695	2.94604496777509e-106	1.21200692753853e-105	ENSG00000005448	84058	WDR54	8.46067215649667
54.8452704902848	-0.628078791674451	0.128427902383732	-4.89051662463352	1.00571663682155e-06	1.4192555939268e-06	ENSG00000005469	54677	CROT	5.80336319960433
15.5005018294784	-2.73051815538099	0.335596096923436	-8.13632274157212	4.07464704835737e-16	7.21162455749081e-16	ENSG00000005471	5244	ABCB4	4.04443799668515
689.217913727521	0.560425488382318	0.036520860946933	15.345352597154	3.80486406369258e-53	1.08175745465301e-52	ENSG00000005483	55904	KMT2E	9.43090810734775
1596.98751155989	2.06324114933055	0.0275498150460662	74.8912885941554	0	0	ENSG00000005486	57414	RHBDD2	10.6420404181589
688.823347168542	3.60822379979599	0.0578366761922394	62.3864308488761	0	0	ENSG00000005513	30812	SOX8	9.43008314761708
213.333374561424	-0.311535467097615	0.0624951534327326	-4.98495403220251	6.19765457243945e-07	8.80727586441029e-07	ENSG00000005700	25998	IBTK	7.74371270411639
118.079766895756	-0.804153233581611	0.0884536688029834	-9.09123662663146	9.79189075478613e-20	1.84877480234063e-19	ENSG00000005801	7748	ZNF195	6.89578449232268
896.399764043338	1.74485550903796	0.0341747333403209	51.0568873109335	0	0	ENSG00000005810	23077	MYCBP2	9.80960699445585
142.144900517517	1.10654361832387	0.080901862326715	13.6776037843874	1.38171350335319e-42	3.51551475841832e-42	ENSG00000005812	26224	FBXL3	7.16133246556688
113.509705011217	-3.12948004742672	0.13707924191361	-22.829715161388	2.32466196138769e-115	1.00314670195503e-114	ENSG00000005844	3683	ITGAL	6.8393260656359
592.233113222166	2.73472234178108	0.0495383104028904	55.2041908482513	0	0	ENSG00000005882	5164	PDK2	9.21245531849798
1285.52277628722	-1.84935986531156	0.0308833369337245	-59.8821257327303	0	0	ENSG00000005884	3675	ITGA3	10.329261283083
148.432185925704	-0.340555594576504	0.0748498502626632	-4.54985004487552	5.3684159194157e-06	7.37812386086567e-06	ENSG00000005889	7543	ZFX	7.22334711082238
877.247874619865	0.837233530807511	0.0316331236842398	26.4669888173148	2.32621782958546e-154	1.21925650532953e-153	ENSG00000005893	3920	LAMP2	9.77848436987129
67.6886278941446	0.338416207625652	0.108975473045636	3.10543462824826	0.00189999613903085	0.002359731348674	ENSG00000005961	3674	ITGA2B	6.10199936076076
11.9510084769103	-0.931266365740732	0.291109690585569	-3.19902221003871	0.001378945451682	0.00172455171488002	ENSG00000005981	51666	ASB4	3.69499253781768
448.921516009207	0.388170962840819	0.0448399326662758	8.65681413328176	4.85132805083445e-18	8.89067199397621e-18	ENSG00000006007	51573	GDE1	8.81352955046264
617.906151702396	1.12567101781817	0.0385011313751309	29.2373490755464	6.50325126186872e-188	3.88466100722261e-187	ENSG00000006015	55049	REX1BD	9.27357685165635
370.412507301321	-1.3001090485445	0.0520776372115134	-24.9648240234884	1.47414948685422e-137	7.09131972680002e-137	ENSG00000006016	9244	CRLF1	8.53687858856386
294.360697296354	-0.0810280286017397	0.0588282539780742	-1.37736585947187	0.168399162636719	0.184110445052316	ENSG00000006025	114881	OSBPL7	8.2063340538326
240.529381172168	0.297612594180869	0.058121507404488	5.12052435443008	3.04687262749548e-07	4.36997622316167e-07	ENSG00000006042	26022	TMEM98	7.91605488812398
49.2683935473808	-2.10866872464653	0.161082972529997	-13.0905749473542	3.72775347535005e-39	9.1502365350508e-39	ENSG00000006047	51087	YBX2	5.65157967971815
135.572998306317	0.237158009157521	0.0783646234077303	3.0263401882708	0.00247533633641942	0.00305738419739087	ENSG00000006062	9020	MAP3K14	7.09352846798389
512.465452366279	7.79260080254078	0.233053419626769	33.4369725834553	3.98060559777768e-245	2.89125797104102e-244	ENSG00000006071	6833	ABCC8	9.00412340034631
209.784914530603	9.47229847531742	0.646644032347681	14.6483969564022	1.37931670281477e-48	3.7542991050124e-48	ENSG00000006116	10368	CACNG3	7.71962780954556
1658.04496841392	1.49625423221479	0.0292765120299002	51.1076671526532	0	0	ENSG00000006118	54972	TMEM132A	10.696137275735
2009.10171712748	0.605421831143068	0.0217034221181441	27.8952244419066	3.04880497646136e-171	1.71480015548566e-170	ENSG00000006125	163	AP2B1	10.973052792575
21.7360685554063	7.32724558030114	0.785297799758906	9.33053114697466	1.05341670192117e-20	2.01992772463288e-20	ENSG00000006128	6863	TAC1	4.50691090470365
238.856030393774	-0.0859686444115926	0.0589540895394146	-1.45823038033887	0.14477705251607	0.159193351513755	ENSG00000006194	10127	ZNF263	7.90602490160858
551.492862137194	2.44363141156932	0.0483557422501618	50.5344618417298	0	0	ENSG00000006210	6376	CX3CL1	9.10981201568007
789.344681340885	0.377648961375542	0.0325430712394044	11.6045888415802	3.90560277970642e-31	8.74711754928668e-31	ENSG00000006282	64847	SPATA20	9.62633816156054
542.28909482139	6.2409000764897	0.134970824496042	46.2388823643343	0	0	ENSG00000006283	8913	CACNA1G	9.08557627855646
474.157549605181	-4.47964040284502	0.097208180876766	-46.0829568297755	0	0	ENSG00000006327	51330	TNFRSF12A	8.89226214184413
17.2285776680497	-0.620021326039495	0.22061567227772	-2.81041378265723	0.00494778433601044	0.00601248387150154	ENSG00000006377	1750	DLX6	4.18813009064153
514.379912836157	2.28888823593118	0.0482961443361369	47.3927736342827	0	0	ENSG00000006432	4293	MAP3K9	9.00949249838009
244.859594274714	-0.403010045636432	0.0586659075204003	-6.86957830655378	6.43919637166764e-12	1.04033459308697e-11	ENSG00000006451	5898	RALA	7.9416908448823
132.412123516401	-4.8264808135605	0.204394134564463	-23.6135974441982	2.79428098986142e-123	1.25396615073648e-122	ENSG00000006453	55971	BAIAP2L1	7.05974596381042
173.695921486204	-0.357309861365171	0.0682704794376994	-5.23373886206902	1.66115096616709e-07	2.4037831628065e-07	ENSG00000006459	80853	KDM7A	7.44870211674541
665.606827573355	3.08541801189754	0.0495323775199486	62.290933049901	0	0	ENSG00000006468	2115	ETV1	9.38069228378421
247.737620557787	0.14838804411286	0.0562093350465711	2.6399181557639	0.00829260509824855	0.00994581412886735	ENSG00000006530	55750	AGK	7.95848091561467
195.652282257047	-3.08164148532316	0.103134624548054	-29.8797954501432	3.60203635136561e-196	2.2282641173591e-195	ENSG00000006534	221	ALDH3B1	7.61950311941593
6.20158092306891	-0.0599819311854331	0.365081251116001	-0.164297484469764	0.869496961888437	0.878516207265982	ENSG00000006555	55001	TTC22	2.84831364815337
101.370130034358	-0.800352022497681	0.0963031888415525	-8.31075307188944	9.50966252672087e-17	1.70457741982527e-16	ENSG00000006576	57157	PHTF2	6.67765101119025
2.64349650848426	-2.06318398502249	0.696872079222456	-2.96063516753966	0.00307005372754845	0.00377451301349183	ENSG00000006606	10344	CCL26	1.86532360817953
382.695823798656	-0.559942225559125	0.0483752959606078	-11.5749622703102	5.51955364378857e-31	1.23306374720246e-30	ENSG00000006607	9855	FARP2	8.58381925229751
57.0625453160264	1.58673243840464	0.129020613047397	12.2982863042337	9.25161544667191e-35	2.16767202296814e-34	ENSG00000006611	10083	USH1C	5.85953591236209
129.719557790556	-1.22490095174227	0.0884790168504026	-13.8439710944493	1.38347528132019e-43	3.55922778099642e-43	ENSG00000006625	79017	GGCT	7.03033119790545
39.3323678801452	-2.91684137235605	0.217495038705751	-13.4110708442515	5.20813373182183e-41	1.30404549056359e-40	ENSG00000006634	10926	DBF4	5.33386620255681
23.298517954114	-1.14820255673145	0.207628591039798	-5.53007921973212	3.20086203758946e-08	4.72889060103629e-08	ENSG00000006638	6915	TBXA2R	4.60279641672439
223.417854324111	-0.69350767682384	0.0672150135396213	-10.3177495666952	5.858008456596e-25	1.20499634401977e-24	ENSG00000006652	3475	IFRD1	7.81004364878819
102.291543824122	-0.740051837333537	0.0984943960286661	-7.51364409725554	5.75037826736952e-14	9.73865569682852e-14	ENSG00000006695	1352	COX10	6.69057833959855
268.520567436343	-1.13838515683966	0.0592340448022482	-19.2184268462526	2.5951961768973e-82	9.2241406405603e-82	ENSG00000006704	9569	GTF2IRD1	8.07425156073475
628.697405514206	0.406232854455102	0.036371607827259	11.1689550922367	5.78574814505409e-29	1.25947089513379e-28	ENSG00000006712	54623	PAF1	9.2985149129311
407.056396326609	0.842385015484509	0.0452373983420125	18.6214293119986	2.15387729066205e-77	7.41167780783054e-77	ENSG00000006715	27072	VPS41	8.67262474657446
496.329161301754	4.32411229470052	0.0779362309842634	55.4826970728623	0	0	ENSG00000006740	9912	ARHGAP44	8.95805721699819
775.156434167463	-0.758156718143487	0.0337628618847324	-22.4553451876165	1.13472247799753e-111	4.80553115776234e-111	ENSG00000006744	60528	ELAC2	9.60020364637854
17.3959693704946	1.73746239892607	0.233981590027439	7.42563719958615	1.12238256736048e-13	1.88566985469505e-13	ENSG00000006747	85477	SCIN	4.20131779561564
90.175080454181	-0.850836956474152	0.100054571626386	-8.50372894155463	1.83595934240625e-17	3.33093786379067e-17	ENSG00000006756	414	ARSD	6.51056766250383
77.6728997944458	-0.291900102612395	0.104165156026697	-2.80228162416982	0.00507425565316313	0.00616128275050093	ENSG00000006757	8228	PNPLA4	6.29779485558513
780.574236401304	0.220521637612627	0.0388386621703023	5.67788964114339	1.3636664247052e-08	2.03139523715588e-08	ENSG00000006831	79602	ADIPOR2	9.61023910126132
5.73728516137902	0.251347460426558	0.385852049976812	0.651408902561651	0.514782565332107	0.53676140142388	ENSG00000006837	51265	CDKL3	2.7521673639238
8.56085227228873	4.807173014956	0.68235033625289	7.04502183050788	1.85432432299597e-12	3.03429978314286e-12	ENSG00000007001	151531	UPP2	3.25713922847797
246.039245125726	-7.31929354228293	0.341860310275374	-21.4101880864354	1.0737846418034e-101	4.31331227628823e-101	ENSG00000007038	10942	PRSS21	7.94859643907757
642.683326603615	1.10771327602783	0.037293247304295	29.702784179383	7.06852362226739e-194	4.34080508596311e-193	ENSG00000007047	57787	MARK4	9.33020728882614
42.0877562214647	-1.50221135820486	0.156056984529297	-9.62604373483102	6.20735007795932e-22	1.21486708668632e-21	ENSG00000007062	8842	PROM1	5.42920606749557
819.88995155918	-0.103676763251644	0.0326223080463073	-3.17809405467187	0.00148246651740705	0.00185127716979127	ENSG00000007080	115098	CCDC124	9.68104501715971
4.50312392399216	1.1194276298103	0.453805518154276	2.46675631967468	0.0136343107520759	0.0161797021467064	ENSG00000007129	90273	CEACAM21	2.46025081685842
1416.04781159441	1.6228805939097	0.0268962568676797	60.3385297029886	0	0	ENSG00000007168	5048	PAFAH1B1	10.4686727206784
29.1438250417972	3.31974651379289	0.24946623139522	13.3073983409544	2.09655926487736e-40	5.21309136379642e-40	ENSG00000007171	4843	NOS2	4.91379059140823
28.7166010340805	3.7313658806003	0.274650615030479	13.5858639172762	4.85766170468878e-42	1.23055407976113e-41	ENSG00000007174	1770	DNAH9	4.8931972056594
1258.99469021178	-0.305687025402777	0.0267872427007307	-11.4116644560225	3.65664384153241e-30	8.0831831790191e-30	ENSG00000007202	9703	KIAA0100	10.2992019386878
4347.4789098978	3.92719605625065	0.0255165172032442	153.907997120835	0	0	ENSG00000007237	8522	GAS7	12.0862951217354
139.006871520162	-0.568541348420326	0.0780314728036473	-7.28605174287767	3.19170436686727e-13	5.30303789056206e-13	ENSG00000007255	79090	TRAPPC6A	7.12935382597911
385.225600535338	1.11545588054312	0.0518002855417788	21.533778605206	7.51495377083226e-103	3.0426354154804e-102	ENSG00000007264	4145	MATK	8.59329998467254
3.84642790347808	0.313697194613279	0.459653981521954	0.68246378194006	0.494945736793773	0.517197731037571	ENSG00000007312	974	CD79B	2.27692178963697
14.1603768350646	-0.75501541158286	0.245184419423753	-3.07937761036098	0.0020743358023874	0.00257151714897595	ENSG00000007314	6329	SCN4A	3.92223370930153
67.210417439871	-0.234740440804133	0.108764159822904	-2.15825177325279	0.0309082620703143	0.0358335114956601	ENSG00000007341	54879	ST7L	6.09192018664583
3.23941513624597	0.929603174676639	0.504789840881507	1.84156474514877	0.0655388418924694	0.0740956071606845	ENSG00000007350	8277	TKTL1	2.08386524633607
274.201989054881	3.15520073633869	0.0768344222283007	41.0649373657491	0	0	ENSG00000007372	5080	PAX6	8.10434708710123
379.621186139276	-0.578459128678296	0.0474228856838953	-12.1978896968461	3.1898398893587e-34	7.42225793642413e-34	ENSG00000007376	113000	RPUSD1	8.57221205692369
272.959582515931	-1.46706121988961	0.061786776034132	-23.743935418789	1.26925800839104e-124	5.74027555002616e-124	ENSG00000007384	64285	RHBDF1	8.09781925666531
522.109081778293	0.0437306142584078	0.0412099163988412	1.06116726457706	0.2886138933488	0.309457413897979	ENSG00000007392	55692	LUC7L	9.0309680068615
374.701177747333	2.44753220784302	0.0594540208502853	41.1668071030266	0	0	ENSG00000007402	9254	CACNA2D2	8.55344182831915
841.565394586052	3.30581516569614	0.0479895019203972	68.8862153889339	0	0	ENSG00000007516	8938	BAIAP3	9.71864485326055
423.439098122285	0.0553162934032708	0.050717687407851	1.09067065614486	0.27541782697983	0.295854261645765	ENSG00000007520	115939	TSR3	8.72941374911185
